period,abn,institution_name,big5_flag,owner_occupied_value_millions,investment_value_millions,total_housing_value_millions,system_owner_occupied_millions,system_investment_millions,system_total_housing_millions,owner_occupied_share,investment_share,total_housing_share
2022-06-01,87087651509,Goulburn Murray Credit Union Co-operative Limited,false,228.1,56.6,284.7,1346228.6,663597.3999999997,2009826.0000000005,0.00016944,0.00008529,0.00014165
2022-06-01,88087651956,Greater Bank Limited,false,4062.8,1153.6,5216.4,1346228.6,663597.3999999997,2009826.0000000005,0.00301791,0.00173840,0.00259545
2022-06-01,32087652024,Heritage Bank Limited,false,6092.2,2010.6,8102.799999999999,1346228.6,663597.3999999997,2009826.0000000005,0.00452538,0.00302985,0.00403159
2022-06-01,66087650173,Horizon Credit Union Ltd,false,358.3,127,485.3,1346228.6,663597.3999999997,2009826.0000000005,0.00026615,0.00019138,0.00024146
2022-06-01,48006434162,HSBC Bank Australia Limited,false,20155.4,7749.7,27905.100000000002,1346228.6,663597.3999999997,2009826.0000000005,0.01497175,0.01167832,0.01388434
2022-06-01,54138221637,"Hua Nan Commercial Bank, Ltd.",false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,85051868556,Hume Bank Limited,false,869.3,228.2,1097.5,1346228.6,663597.3999999997,2009826.0000000005,0.00064573,0.00034388,0.00054607
2022-06-01,14087650771,Illawarra Credit Union Limited,false,614,231.6,845.6,1346228.6,663597.3999999997,2009826.0000000005,0.00045609,0.00034901,0.00042073
2022-06-01,92087651974,IMB Ltd,false,3790.1,1175.1,4965.2,1346228.6,663597.3999999997,2009826.0000000005,0.00281535,0.00177080,0.00247046
2022-06-01,97087822464,Indue Ltd,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,57086866506,Industrial and Commercial Bank of China Limited,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,24000893292,ING Bank (Australia) Limited,false,47498.8,8732,56230.8,1346228.6,663597.3999999997,2009826.0000000005,0.03528286,0.01315858,0.02797794
2022-06-01,32080178196,ING Bank N.V.,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,46156153829,Intesa Sanpaolo SPA,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,43074112011,"JPMorgan Chase Bank, National Association",false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,11615995581,Judo Bank Pty Ltd,false,323.2,298.6,621.8,1346228.6,663597.3999999997,2009826.0000000005,0.00024008,0.00044997,0.00030938
2022-06-01,96164085563,KEB HANA Bank,false,6.7,1.1,7.800000000000001,1346228.6,663597.3999999997,2009826.0000000005,0.00000498,0.00000166,0.00000388
2022-06-01,77087650217,Laboratories Credit Union Limited,false,124.2,38.6,162.8,1346228.6,663597.3999999997,2009826.0000000005,0.00009226,0.00005817,0.00008100
2022-06-01,25044678441,Lutheran Laypeople's League of Australia Limited,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,83087650244,Macarthur Credit Union Ltd,false,153.3,46.3,199.60000000000002,1346228.6,663597.3999999997,2009826.0000000005,0.00011387,0.00006977,0.00009931
2022-06-01,46008583542,Macquarie Bank Limited,true,55272.3,38501.2,93773.5,1346228.6,663597.3999999997,2009826.0000000005,0.04105714,0.05801891,0.04665752
2022-06-01,94087651983,Maitland Mutual Limited,false,468.1,169.3,637.4000000000001,1346228.6,663597.3999999997,2009826.0000000005,0.00034771,0.00025512,0.00031714
2022-06-01,27079372688,"Mega International Commercial Bank Co., Ltd.",false,7.4,9.1,16.5,1346228.6,663597.3999999997,2009826.0000000005,0.00000550,0.00001371,0.00000821
2022-06-01,83087651054,Members Banking Group Limited,false,1612.6,370.3,1982.8999999999999,1346228.6,663597.3999999997,2009826.0000000005,0.00119786,0.00055802,0.00098660
2022-06-01,83099031106,"Mizuho Bank, Ltd.",false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,75103418882,"MUFG Bank, Ltd.",false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,54087651750,MyLifeMyFinance Limited,false,76.1,11.8,87.89999999999999,1346228.6,663597.3999999997,2009826.0000000005,0.00005653,0.00001778,0.00004374
2022-06-01,89067729195,MyState Bank Limited,false,4623.8,1051,5674.8,1346228.6,663597.3999999997,2009826.0000000005,0.00343463,0.00158379,0.00282353
2022-06-01,12004044937,National Australia Bank Limited,true,192489.4,108039.9,300529.3,1346228.6,663597.3999999997,2009826.0000000005,0.14298419,0.16280941,0.14953001
2022-06-01,96087651992,Newcastle Permanent Building Society Limited,false,6863.6,2197,9060.6,1346228.6,663597.3999999997,2009826.0000000005,0.00509839,0.00331074,0.00450815
2022-06-01,36087650422,Northern Inland Credit Union Limited,false,208.2,55.7,263.9,1346228.6,663597.3999999997,2009826.0000000005,0.00015465,0.00008394,0.00013130
2022-06-01,34087650477,Orange Credit Union Limited,false,127.4,33.6,161,1346228.6,663597.3999999997,2009826.0000000005,0.00009463,0.00005063,0.00008011
2022-06-01,94073598035,Oversea-Chinese Banking Corporation Limited,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,93111195389,PayPal Australia Pty Limited,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,69087651876,Police & Nurses Limited,false,4135.1,1184.4,5319.5,1346228.6,663597.3999999997,2009826.0000000005,0.00307162,0.00178482,0.00264675
2022-06-01,95087650799,Police Bank Ltd,false,1442.4,338.2,1780.6000000000001,1346228.6,663597.3999999997,2009826.0000000005,0.00107144,0.00050965,0.00088595
2022-06-01,30087651205,Police Credit Union Limited,false,549.1,235.4,784.5,1346228.6,663597.3999999997,2009826.0000000005,0.00040788,0.00035473,0.00039033
2022-06-01,33087651661,Police Financial Services Limited,false,1626.8,312.7,1939.5,1346228.6,663597.3999999997,2009826.0000000005,0.00120841,0.00047122,0.00096501
2022-06-01,79087651036,QPCU Limited,false,576,160,736,1346228.6,663597.3999999997,2009826.0000000005,0.00042786,0.00024111,0.00036620
2022-06-01,53087650557,Qudos Mutual Ltd,false,2290.9,1121.5,3412.4,1346228.6,663597.3999999997,2009826.0000000005,0.00170172,0.00169003,0.00169786
2022-06-01,77087651027,Queensland Country Bank Limited,false,1583.4,388,1971.4,1346228.6,663597.3999999997,2009826.0000000005,0.00117617,0.00058469,0.00098088
2022-06-01,50001621129,Rabobank Australia Limited,false,63.3,160.4,223.7,1346228.6,663597.3999999997,2009826.0000000005,0.00004702,0.00024171,0.00011130
2022-06-01,91087651090,Railways Credit Union Limited,false,384.5,118,502.5,1346228.6,663597.3999999997,2009826.0000000005,0.00028561,0.00017782,0.00025002
2022-06-01,21087650360,Regional Australia Bank Ltd,false,1682.1,405,2087.1,1346228.6,663597.3999999997,2009826.0000000005,0.00124949,0.00061031,0.00103845
2022-06-01,86076940880,Royal Bank of Canada,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,95607620440,"Shinhan Bank Co., Ltd",false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,71092516286,Societe Generale,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,80087650673,South West Slopes Credit Union Ltd,false,103.1,15.3,118.39999999999999,1346228.6,663597.3999999997,2009826.0000000005,0.00007658,0.00002306,0.00005891
2022-06-01,82087650682,Southern Cross Credit Union Ltd,false,471.1,153.7,624.8,1346228.6,663597.3999999997,2009826.0000000005,0.00034994,0.00023162,0.00031087
2022-06-01,35845772731,Standard Chartered Bank,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,95082610008,State Bank of India,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,70062819630,State Street Bank and Trust Company,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,98114053459,Sumitomo Mitsui Banking Corporation,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,23087650806,Summerland Financial Services Limited,false,503.6,183.4,687,1346228.6,663597.3999999997,2009826.0000000005,0.00037408,0.00027637,0.00034182
2022-06-01,66010831722,Suncorp-Metway Limited,false,33839.3,13147.8,46987.100000000006,1346228.6,663597.3999999997,2009826.0000000005,0.02513637,0.01981292,0.02337869
2022-06-01,30165085638,"Taishin International Bank Co., Ltd",false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,36078577250,"Taiwan Business Bank, Ltd",false,1.6,18,19.6,1346228.6,663597.3999999997,2009826.0000000005,0.00000119,0.00002712,0.00000975
2022-06-01,96139482634,"Taiwan Cooperative Bank, Ltd",false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,30087650459,Teachers Mutual Bank Limited,false,6730,1681.8,8411.8,1346228.6,663597.3999999997,2009826.0000000005,0.00499915,0.00253437,0.00418534
2022-06-01,84084066419,The Bank of New York Mellon,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,34133513827,The Bank of Nova Scotia,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,54087650940,The Capricornian Ltd,false,222.5,40.6,263.1,1346228.6,663597.3999999997,2009826.0000000005,0.00016528,0.00006118,0.00013091
2022-06-01,65117925970,The Hongkong and Shanghai Banking Corporation Limited,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,62126279918,The Northern Trust Company,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,49103575042,Tyro Payments Limited,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,47088129613,UBS AG,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,17135448047,Union Bank of India,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,56060785284,United Overseas Bank Limited,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,11087650315,Unity Bank Limited,false,735.9,194.5,930.4,1346228.6,663597.3999999997,2009826.0000000005,0.00054664,0.00029310,0.00046293
2022-06-01,44087651769,Victoria Teachers Limited,false,1928.6,488.7,2417.2999999999997,1346228.6,663597.3999999997,2009826.0000000005,0.00143259,0.00073644,0.00120274
2022-06-01,67622375722,volt bank limited,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,98087651116,Warwick Credit Union Ltd,false,222.8,51.5,274.3,1346228.6,663597.3999999997,2009826.0000000005,0.00016550,0.00007761,0.00013648
2022-06-01,48087651787,WAW Credit Union Co-Operative Limited,false,382.2,85.6,467.79999999999995,1346228.6,663597.3999999997,2009826.0000000005,0.00028390,0.00012899,0.00023276
2022-06-01,33007457141,Westpac Banking Corporation,true,278695.9,153760.8,432456.7,1346228.6,663597.3999999997,2009826.0000000005,0.20701974,0.23170796,0.21517121
2022-06-01,38616463855,Wise Australia Pty Ltd,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-06-01,94150148299,Woori Bank,false,0,0,0,1346228.6,663597.3999999997,2009826.0000000005,0.00000000,0.00000000,0.00000000
2022-07-01,48848300367,Agricultural Bank of China Limited,false,0,0,0,1350710.7999999998,664808.2000000001,2015519.0000000005,0.00000000,0.00000000,0.00000000
2022-07-01,15081596009,AMP Bank Limited,false,14698.4,6295.4,20993.8,1350710.7999999998,664808.2000000001,2015519.0000000005,0.01088197,0.00946950,0.01041608
2022-07-01,37002950745,Arab Bank Australia Limited,false,268.5,223.1,491.6,1350710.7999999998,664808.2000000001,2015519.0000000005,0.00019878,0.00033559,0.00024391
2022-07-01,11005357522,Australia and New Zealand Banking Group Limited,true,173188.1,89408.2,262596.3,1350710.7999999998,664808.2000000001,2015519.0000000005,0.12821997,0.13448721,0.13028719
2022-07-01,11087651125,Australian Central Credit Union Ltd,false,6749.5,1719.5,8469,1350710.7999999998,664808.2000000001,2015519.0000000005,0.00499700,0.00258646,0.00420190
2022-07-01,48087649741,Australian Military Bank Ltd,false,1054.2,222.9,1277.1000000000001,1350710.7999999998,664808.2000000001,2015519.0000000005,0.00078048,0.00033528,0.00063363
2022-07-01,93087650726,Australian Mutual Bank Ltd,false,894.1,287.6,1181.7,1350710.7999999998,664808.2000000001,2015519.0000000005,0.00066195,0.00043261,0.00058630
2022-07-01,14087822491,Australian Settlements Limited,false,0,0,0,1350710.7999999998,664808.2000000001,2015519.0000000005,0.00000000,0.00000000,0.00000000
2022-07-01,30087652079,Australian Unity Bank Limited,false,733.3,292.2,1025.5,1350710.7999999998,664808.2000000001,2015519.0000000005,0.00054290,0.00043953,0.00050880
2022-07-01,40087652060,Auswide Bank Ltd,false,2809,798.6,3607.6,1350710.7999999998,664808.2000000001,2015519.0000000005,0.00207965,0.00120125,0.00178991
2022-07-01,32087652088,B&E Ltd,false,880.5,201.7,1082.2,1350710.7999999998,664808.2000000001,2015519.0000000005,0.00065188,0.00030340,0.00053693
2022-07-01,21087651607,Bank Australia Limited,false,5653.2,1264.4,6917.6,1350710.7999999998,664808.2000000001,2015519.0000000005,0.00418535,0.00190190,0.00343217
2022-07-01,51064874531,"Bank of America, National Association",false,0,0,0,1350710.7999999998,664808.2000000001,2015519.0000000005,0.00000000,0.00000000,0.00000000
2022-07-01,48125314249,Bank of Baroda,false,0,0,0,1350710.7999999998,664808.2000000001,2015519.0000000005,0.00000000,0.00000000,0.00000000
2022-07-01,28110077622,Bank of China (Australia) Limited,false,3612.2,1384.3,4996.5,1350710.7999999998,664808.2000000001,2015519.0000000005,0.00267430,0.00208225,0.00247901
2022-07-01,29002979955,Bank of China Limited,false,0,0,0,1350710.7999999998,664808.2000000001,2015519.0000000005,0.00000000,0.00000000,0.00000000
2022-07-01,74137909963,"Bank of Communications Co., Ltd.",false,0,0,0,1350710.7999999998,664808.2000000001,2015519.0000000005,0.00000000,0.00000000,0.00000000
2022-07-01,32009656740,Bank of Queensland Limited,false,41276.7,19173.1,60449.799999999996,1350710.7999999998,664808.2000000001,2015519.0000000005,0.03055924,0.02884005,0.02999218
2022-07-01,44093488629,Bank of Sydney Ltd,false,819.3,408.4,1227.6999999999998,1350710.7999999998,664808.2000000001,2015519.0000000005,0.00060657,0.00061431,0.00060912
2022-07-01,71608940718,Bank of Taiwan,false,0,0,0,1350710.7999999998,664808.2000000001,2015519.0000000005,0.00000000,0.00000000,0.00000000
2022-07-01,95644502170,Barclays Bank PLC,false,0,0,0,1350710.7999999998,664808.2000000001,2015519.0000000005,0.00000000,0.00000000,0.00000000
2022-07-01,11068049178,Bendigo and Adelaide Bank Limited,false,41221.1,16172.2,57393.3,1350710.7999999998,664808.2000000001,2015519.0000000005,0.03051808,0.02432611,0.02847569
2022-07-01,15087651143,Beyond Bank Australia Limited,false,4850.4,1143.2,5993.599999999999,1350710.7999999998,664808.2000000001,2015519.0000000005,0.00359100,0.00171959,0.00297373
2022-07-01,63087651849,BNK Banking Corporation Limited,false,687.6,319,1006.6,1350710.7999999998,664808.2000000001,2015519.0000000005,0.00050907,0.00047984,0.00049942
2022-07-01,23000000117,BNP Paribas,false,0,0,0,1350710.7999999998,664808.2000000001,2015519.0000000005,0.00000000,0.00000000,0.00000000
2022-07-01,87149440291,BNP Paribas Securities Services,false,0,0,0,1350710.7999999998,664808.2000000001,2015519.0000000005,0.00000000,0.00000000,0.00000000
